,qid,docid,rating,bm25,passage_length,c,df,cf,idf,c_idf
1950,413102,1820750,0,0.0,251,0,217615,299976,23.23995099883524,0.0
1951,649223,332098,0,0.0,226,0,1213747,1553223,11.019315324469497,0.0
1952,957246,956944,0,3.3560237884521484,427,3,1180062,1434476,8.539005511927497,52.44444288078954
1953,950737,5336200,0,1.1319878101348877,467,1,2440504,3267314,7.437363710027967,26.16473212539249
1954,1180435,1852121,0,0.0,242,0,1412606,1788367,13.983014539237132,0.0
1955,287281,4453547,0,0.0,409,0,4639332,7335693,11.46464123512516,0.0
1956,642613,7647093,0,0.0,311,0,1316140,1714741,12.66222712336097,0.0
1957,405354,6995157,0,0.0,293,0,112093,209834,17.108781540892743,0.0
1958,86487,4898333,0,2.261082172393799,367,3,41146,58758,22.1207762030484,150.14037372044322
1959,550522,656016,0,1.5558900833129883,231,1,4297725,7043418,6.340155190522394,32.74047600506767
1960,600704,1041274,0,0.0,255,0,872720,1077103,12.98459869256118,0.0
1961,994209,2824271,0,0.0,252,0,305623,352659,6.659444825926858,0.0
1962,756569,1098132,0,0.0,307,0,738728,922209,10.40971981051054,0.0
1963,628862,3205343,0,0.0,335,0,1196755,1530932,9.17959754760851,0.0
1964,1082181,7447853,0,0.0,315,0,826253,1388783,24.283007878789352,0.0
1965,925941,8020496,0,0.0,254,0,1659754,2172809,10.763506340908256,0.0
1966,944103,4375929,0,0.0,542,0,2264360,3283760,9.706120525912443,0.0
1967,143420,1973681,0,0.0,284,0,321375,388422,22.778358136438367,0.0
1968,584207,7228882,0,0.0,281,0,575101,713153,10.837244686887619,0.0
1969,432544,6031477,0,0.0,539,0,842088,1057929,26.090570472065203,0.0
1970,27746,4309370,0,0.0,288,0,238368,373915,22.524150056093184,0.0
1971,402774,8714766,0,0.0,311,0,127716,210729,14.863640408290998,0.0
1972,342024,7624049,0,0.0,160,0,951877,1243415,10.160941260196877,0.0
1973,816497,3255989,0,0.0,315,0,1950256,2499222,12.509711558250311,0.0
1974,30328,3379772,0,0.0,309,0,488345,781473,11.93806250907597,0.0
1975,755316,5354046,0,0.0,253,0,543298,664394,5.452428877937859,0.0
1976,1060796,96582,0,1.9421250820159912,716,1,616112,774739,18.12932514965598,59.79892126953372
1977,1016527,2995965,0,0.0,515,0,1262375,1559399,9.332846851142964,0.0
1978,654927,3268226,0,0.0,330,0,1572562,2076980,14.811430267511607,0.0
1979,79939,7240735,0,0.9000380039215088,203,1,3494084,5945700,2.805224749364017,7.1385850324461675
1980,1047864,7293914,0,0.0,96,0,698541,869346,15.514564063791093,0.0
1981,317918,4694350,0,0.0,193,0,1547624,2122051,14.044795369253775,0.0
1982,36027,3754865,0,0.0,341,0,557531,822563,12.187663616624938,0.0
1983,853877,994810,0,0.0,615,0,1290984,1613364,10.757151274144832,0.0
1984,1021262,1993152,0,0.0,348,0,2528489,3146749,13.255988510918026,0.0
1985,182901,5898651,0,0.0,245,0,3010637,4093368,11.610027773098055,0.0
1986,599940,6333843,0,0.75636887550354,591,1,2587518,3459327,10.883928012968381,51.35580698818514
1987,604663,4907533,0,0.0,263,0,778068,1051033,12.305236775369432,0.0
1988,360294,3995829,0,0.0,507,0,1040803,1327436,9.384701772067006,0.0
1989,761007,4137518,0,0.0,380,0,662630,820331,7.965236651355391,0.0
1990,383785,7810110,0,2.2954158782958984,271,1,925589,1241031,11.933058080022718,21.71987606203654
1991,810659,7544653,0,0.0,545,0,665349,847734,10.294576296871416,0.0
1992,879170,417073,0,1.7892684936523438,519,2,1113598,1350799,11.34836631262212,71.95360602419274
1993,655602,4797421,0,0.0,205,0,1090620,1701455,11.827403338669646,0.0
1994,910329,2303335,0,0.0,268,0,1105650,1406270,12.732702492088354,0.0
1995,90262,6480711,0,0.0,310,0,126011,184955,15.024753945441935,0.0
1996,201338,3344029,0,0.0,281,0,1746713,3216370,12.57695404989927,0.0
1997,1028046,2259334,0,0.0,453,0,825305,1048836,10.31473867193018,0.0
1998,103746,6875279,0,0.0,235,0,837286,1476567,16.99928278423156,0.0
1999,60100,5767558,0,0.0,551,0,1996952,2760450,18.614018358642273,0.0
2000,533901,1845710,0,0.0,333,0,2071344,3079315,5.29256920841505,0.0
2001,591421,3281328,0,0.0,517,0,1196563,1471542,12.741475366087332,0.0
2002,808617,2457424,0,0.0,241,0,2115437,2846914,9.99470586470835,0.0
2003,814124,7897429,0,0.0,354,0,1006901,1319566,16.498764523819947,0.0
2004,196600,601097,0,0.0,219,0,218197,264551,10.62490781887534,0.0
2005,950087,8112371,0,0.0,322,0,1425306,1952830,11.87865557363927,0.0
2006,743905,1468315,0,0.0,236,0,659405,860007,7.767289074412411,0.0
2007,508556,8088686,0,0.0,442,0,264582,428764,15.03913091742932,0.0
2008,394323,1979462,0,1.4057023525238037,208,1,1338458,1743258,9.670521086329995,28.328719890391604
2009,443198,959600,0,1.8816227912902832,226,2,4847826,7522798,18.830325522008973,56.684714417145216
2010,421758,352108,0,0.0,322,0,95968,161085,21.20046606955665,0.0
2011,594449,2983477,0,1.6212449073791504,133,1,1185375,1476245,12.866535076048937,47.94300444648823
2012,827460,6599536,0,0.0,351,0,544741,666637,5.44960249893812,0.0
2013,468744,5303772,0,0.0,313,0,1143779,1417731,15.887838326377937,0.0
2014,76411,4664270,0,0.0,316,0,3651806,6200019,3.113721792697548,0.0
2015,152801,1442385,0,0.0,188,0,362601,678063,16.02772306105247,0.0
2016,633862,759660,0,0.0,318,0,1422275,1827912,12.703237235746053,0.0
2017,1144430,7113079,0,0.0,175,0,543265,664352,5.4524935964751595,0.0
2018,395242,4757758,0,0.0,219,0,460207,634682,20.00656187226547,0.0
2019,42372,7459993,0,0.0,407,0,628660,1044175,14.148245373710802,0.0
2020,749977,2672882,0,0.0,312,0,543426,664602,8.17840310802264,0.0
2021,490418,4795348,0,0.0,493,0,500374,797093,16.998621256043833,0.0
2022,422356,6260132,0,0.0,262,0,407374,545101,15.505674771727332,0.0
2023,938745,5429361,0,0.0,248,0,1467422,1921199,9.749739306307035,0.0
2024,776911,1043915,0,0.0,316,0,761150,970058,7.8136306652110825,0.0
2025,29137,1482928,0,0.0,317,0,1480145,1895207,7.862053385944709,0.0
2026,880400,2436687,0,0.0,323,0,1327366,1996188,8.328860885332288,0.0
2027,299541,7969966,0,0.0,260,0,1076032,1324234,8.745457447047478,0.0
2028,849325,488511,0,0.0,415,0,985883,1325952,14.044103601214418,0.0
2029,558973,8015766,0,1.5558900833129883,247,1,805958,1084160,7.349923954282542,15.126464815485697
2030,784977,4970159,0,0.0,543,0,629565,798603,8.000374139305553,0.0
2031,478567,1695242,0,0.0,308,0,100637,220940,22.17004494877419,0.0
2032,1072165,7448323,0,1.7371430397033691,303,1,430511,677587,16.11084967796484,16.11084967796484
2033,677423,3526974,0,0.0,300,0,555155,686789,8.155109430501316,0.0
2034,950794,3645009,0,0.0,214,0,2424584,3056692,7.276091600526823,0.0
2035,738741,6684357,0,0.0,269,0,543300,664400,5.4524249557203355,0.0
2036,596239,815143,0,0.0,173,0,887153,1153518,11.891521368922584,0.0
2037,965286,4625646,0,0.0,267,0,1836889,2179958,11.392107426568689,0.0
2038,380586,341437,0,0.0,294,0,620236,822611,18.432110200702258,0.0
2039,780754,7673097,0,0.0,299,0,545450,667630,8.173843570773824,0.0
2040,314977,3831579,0,6.775799751281738,358,7,1907925,2732956,12.802781047887196,354.3769733592899
2041,891329,445458,0,0.0,323,0,934217,1226434,7.58695744969821,0.0
2042,189767,3849657,0,0.0,340,0,540824,904201,12.861680557442698,0.0
2043,829244,1794158,0,0.0,217,0,1179003,1459920,11.900876900568344,0.0
2044,739302,6608951,0,0.0,185,0,571014,710544,10.797720288408478,0.0
2045,571384,7559476,0,0.0,589,0,726676,886529,10.009996617851929,0.0
2046,457903,5928215,0,1.4529142379760742,315,1,1765596,2242546,10.122387739617679,10.122387739617679
2047,517667,7617890,0,1.8726978302001953,296,1,1531255,1839789,10.019157340718124,18.47508162766185
2048,842524,4284032,0,0.0,230,0,1527009,2008428,17.610495074100907,0.0
2049,469807,2078903,0,0.0,286,0,434374,555026,9.675972176762217,0.0
2050,110615,4716630,0,0.0,477,0,492423,864167,9.224767761791927,0.0
2051,639884,4320515,0,1.5388054847717285,394,1,1196132,1529986,9.181050025855043,9.181050025855043
2052,906455,1373238,0,0.0,265,0,1287288,1595936,12.038613156935309,0.0
2053,658616,2511829,0,0.0,603,0,966586,1183024,9.70382577219961,0.0
2054,705083,5204669,0,0.0,230,0,658625,829290,10.581064456826761,0.0
2055,389621,2763994,0,0.0,132,0,328068,615354,16.43851166791201,0.0
2056,799756,5524193,0,0.0,128,0,547051,670516,8.164008243798548,0.0
2057,15786,5278667,0,0.0,392,0,140930,207514,18.811713394417154,0.0
2058,969687,6551176,0,0.0,304,0,647242,787037,11.988951415322893,0.0
2059,528916,6778648,0,0.0,319,0,580989,762905,8.342166036579837,0.0
2060,646492,5264123,0,0.0,290,0,1923202,2368371,10.16845612803421,0.0
2061,738773,709208,0,0.0,247,0,790331,979601,7.772983334526701,0.0
2062,668436,8598836,0,0.0,361,0,946682,1155584,9.149633954085399,0.0
2063,829922,6000433,0,0.0,422,0,545114,667112,5.4488730482413725,0.0
2064,864021,579841,0,0.0,350,0,561797,701211,8.142930045215763,0.0
2065,924700,6266053,0,0.0,252,0,823209,1062660,12.454949459981643,0.0
2066,1184169,2616195,0,0.0,234,0,216769,318279,22.74771748940464,0.0
2067,959157,2285214,0,0.0,345,0,867289,1047401,8.984311848675643,0.0
2068,265327,8230828,0,0.0,300,0,982561,1257416,15.865724717740298,0.0
2069,855774,87952,0,0.0,250,0,919890,1166674,10.084950862664817,0.0
2070,429950,7266631,0,0.0,243,0,1193,1521,19.865015487731714,0.0
2071,99653,3592443,0,0.0,318,0,43159,56431,10.934070088773062,0.0
2072,129774,2415509,0,0.0,305,0,106776,125974,8.82988919516076,0.0
2073,859360,4889793,0,0.0,478,0,674602,857509,10.509694488236832,0.0
2074,742856,924400,0,0.0,290,0,543436,664634,5.45215827657852,0.0
2075,908711,6172379,0,0.0,304,0,627974,778296,10.486093908564701,0.0
2076,800186,6982490,0,0.0,131,0,543277,664388,5.452470062036529,0.0
2077,521361,2077503,0,0.0,633,0,807169,1104325,9.334463285452143,0.0
2078,182929,4602476,0,0.0,307,0,1529900,2075516,13.363736036539596,0.0
2079,663977,2822760,0,0.0,285,0,1192805,1479754,9.113820953987815,0.0
2080,818328,6999867,0,0.0,430,0,1346354,1661048,10.020333707745484,0.0
2081,271627,8420266,0,1.353126049041748,548,1,1097181,1393818,11.4025236122654,35.711553454365145
2082,451973,3079500,0,0.0,293,0,387776,518351,13.253028192212255,0.0
2083,776572,3600876,0,0.0,264,0,2105803,2880179,6.6152422778057804,0.0
2084,407688,6962723,0,0.0,470,0,9650,14482,21.867607059108607,0.0
2085,248475,523004,0,0.0,258,0,3255430,5457408,8.303659584200107,0.0
2086,164241,7076318,0,0.0,278,0,787214,1051348,14.178434499470946,0.0
2087,1173253,5110573,0,0.0,333,0,473874,676022,17.787492873382284,0.0
2088,726001,1048549,0,0.0,235,0,734725,965386,10.25767620850922,0.0
2089,485638,2901034,0,0.0,281,0,568735,709489,10.272912426147762,0.0
2090,633740,6880144,0,0.0,407,0,1201409,1538157,9.168774061489197,0.0
2091,782266,3900023,0,0.0,314,0,543294,664390,5.452436722413385,0.0
2092,33449,3601234,0,0.0,287,0,613212,1092572,11.154753688047897,0.0
2093,443708,4536444,0,0.0,267,0,57911,73668,25.946644740338776,0.0
2094,14871,6347245,0,0.0,264,0,507267,700722,13.907565189088327,0.0
2095,674669,4250449,0,0.0,129,0,550363,672635,8.164890152534717,0.0
2096,747440,2152814,0,0.0,440,0,612015,789691,10.703822445164874,0.0
2097,465531,56823,0,0.0,255,0,566523,785165,13.876148865365494,0.0
2098,588727,184334,0,0.0,274,0,544662,666673,10.899349201949976,0.0
2099,973475,4396586,0,0.0,472,0,2640823,3377366,11.820850968096858,0.0
2100,64585,3226504,0,0.0,382,0,3140961,4349850,7.73254584061695,0.0
2101,378954,3817946,0,0.0,320,0,721671,959719,10.145499095297138,0.0
2102,895377,2900446,0,0.0,556,0,733423,926476,7.537400679598118,0.0
2103,675457,727107,0,0.0,309,0,727314,924500,7.720051797292529,0.0
2104,195620,5131756,0,0.0,553,0,336565,624807,19.856655118627383,0.0
2105,854495,1754183,0,0.0,181,0,820310,1078262,9.735247684177859,0.0
2106,117751,4797399,0,0.0,309,0,154412,207730,12.875047949888229,0.0
2107,933655,3630911,0,0.0,408,0,633774,818087,7.848811692935525,0.0
2108,732482,5727681,0,0.0,271,0,823233,999861,7.283076212899506,0.0
2109,246757,3823882,0,0.0,310,0,1614499,2033641,9.860005634112408,0.0
2110,103685,3728731,0,0.0,267,0,412076,782273,19.713821750216095,0.0
2111,560025,7155527,0,1.3880295753479004,487,1,841520,1026017,10.358996186816373,26.63507842672589
2112,878238,7313971,0,0.0,260,0,2752511,3680171,8.09680486130233,0.0
2113,168853,2115874,0,0.0,555,0,687722,878644,13.93062321980663,0.0
2114,270336,610432,0,0.0,515,0,906092,1139956,11.48520293480005,0.0
2115,84362,8227198,0,0.0,259,0,22385,32774,26.34338806525507,0.0
2116,938208,302792,0,1.0584983825683594,721,1,960105,1150769,10.779589127111105,32.65671095296784
2117,474832,3192147,0,1.5126867294311523,467,1,542580,829445,18.508793984835968,64.91449834774346
2118,132009,4021133,0,0.0,279,0,582606,762495,12.891414502730372,0.0
2119,625032,1783186,0,0.0,318,0,1079527,1339043,12.635801066133972,0.0
2120,310267,7900781,0,0.0,246,0,1739044,2158485,13.59368585761603,0.0
2121,616840,6816016,0,0.0,322,0,1049216,1453272,8.756662066860224,0.0
2122,88741,5333746,0,0.0,311,0,142,174,22.206329583111085,0.0
2123,500477,4736894,0,0.0,432,0,843274,1425734,15.241421580146262,0.0
2124,494332,2921606,0,0.0,310,0,391342,562724,12.056510906536033,0.0
2125,806124,3574436,0,0.0,290,0,1276630,1915069,10.449226919437104,0.0
2126,19367,4498782,0,0.0,331,0,301721,441285,21.719802736364212,0.0
2127,1081790,6687619,0,0.0,206,0,209845,250608,14.82526358757858,0.0
2128,575890,5340391,0,0.0,291,0,1024569,1270106,9.349495995523444,0.0
2129,972014,904750,0,0.0,320,0,1104343,1362663,12.024750160117486,0.0
2130,87781,8711900,0,0.0,329,0,213633,349579,18.868158685624216,0.0
2131,144354,4938074,0,0.0,188,0,349100,458273,24.066388323759785,0.0
2132,257694,7770977,0,0.0,206,0,3441686,4468525,11.360251023493133,0.0
2133,291386,2484625,0,0.0,283,0,1099478,1383977,8.705781590985115,0.0
2134,685205,1792611,0,1.6384503841400146,102,1,818074,1007170,9.614304937758757,24.710937077994178
2135,1046793,5609853,0,0.0,321,0,638519,787468,10.524751608872226,0.0
2136,105296,5999009,0,0.0,277,0,548863,896962,8.881302882566837,0.0
2137,716909,3627605,0,0.0,249,0,549834,673305,5.439682526606138,0.0
2138,146959,50433,0,2.1808881759643555,480,1,962977,1215003,9.639066223630563,17.176225705412193
2139,763971,3466392,0,0.8045041561126709,498,1,2108535,2884252,9.334270867796945,9.334270867796945
2140,318833,2013223,0,0.0,289,0,1894686,2564930,14.156423236441244,0.0
2141,159072,4417884,0,0.0,305,0,870853,1238153,12.68087349498839,0.0
2142,463869,6122964,0,1.2777094841003418,573,1,1374727,1829987,17.86378515236762,86.47499438149183
2143,533175,2023714,0,0.0,352,0,799457,1351337,11.599992354839344,0.0
2144,656759,3362713,0,0.0,682,0,825490,1046723,7.335719981605852,0.0
2145,696589,1146680,0,1.647191047668457,132,1,590880,720534,8.085027374710437,16.25984035347961
2146,1051956,5491955,0,0.0,458,0,841060,1029411,17.9335274436609,0.0
2147,963731,7884619,0,0.0,319,0,1221559,1553441,12.633783689891883,0.0
2148,194337,5476018,0,0.0,494,0,507318,602144,13.531283370938667,0.0
2149,974997,1578289,0,0.0,217,0,2657591,3405475,14.405820466975813,0.0
2150,311832,7940067,0,0.0,232,0,1384118,1892183,10.537888869406613,0.0
2151,615517,8541152,0,0.0,320,0,1124391,1386016,11.246562990684813,0.0
2152,963485,5062986,0,0.0,476,0,1278794,1577891,9.520482434173331,0.0
2153,626352,3408653,0,0.0,256,0,5390844,9142533,5.276152632347797,0.0
2154,454968,725161,0,0.0,467,0,212553,253511,11.746668595731933,0.0
2155,496596,4478351,0,0.8546837568283081,500,1,2527476,3874199,10.15748856694209,41.54206901623078
2156,124171,1348219,0,0.0,580,0,169838,213358,16.69720745019422,0.0
2157,423071,3672009,0,0.0,547,0,34799,43842,30.302771853919737,0.0
2158,600202,7913229,0,0.0,303,0,2375460,3195864,11.02417333779891,0.0
2159,95805,5199059,0,0.0,269,0,481623,644709,13.026064169383458,0.0
2160,815311,2918671,0,0.0,407,0,756421,920101,7.46968766844601,0.0
2161,320761,4108849,0,0.0,455,0,1028304,1291595,11.08508123372869,0.0
2162,31830,240407,0,0.0,247,0,737601,1238729,11.06935460461413,0.0
2163,469474,2778875,0,0.0,261,0,307044,389947,18.85861441842331,0.0
2164,968430,7677771,0,0.0,321,0,1165141,1415897,14.10267799483822,0.0
2165,659413,7847826,0,0.0,314,0,1807545,2295978,14.894957218017648,0.0
2166,982173,8486006,0,0.0,253,0,308724,358311,9.969137941258541,0.0
2167,257098,3793306,0,0.0,339,0,2356106,2978425,14.096170926828536,0.0
2168,1018524,8140826,0,0.0,312,0,3661594,4783183,8.937303492860837,0.0
2169,1154527,4405978,0,0.0,353,0,883799,1095443,7.142418523605025,0.0
2170,721066,1104265,0,0.0,539,0,543951,665238,5.451148990342258,0.0
2171,1052521,3740285,0,0.0,277,0,621718,793681,16.06138267539249,0.0
2172,429073,7896860,0,0.0,287,0,27441,50206,21.584538144400145,0.0
2173,662204,1039770,0,0.0,176,0,4282450,6304297,9.112491358944803,0.0
2174,894912,3535569,0,0.0,336,0,836600,1052256,9.653835366492888,0.0
2175,559011,8283467,0,0.0,232,0,900187,1143254,9.834177872930391,0.0
2176,693992,5841388,0,0.0,308,0,623664,784003,7.9045033374051545,0.0
2177,95397,5962602,0,0.0,234,0,536106,719314,15.5879771199453,0.0
2178,844319,5685906,0,0.0,684,0,543535,664644,5.4519641890722,0.0
2179,492821,5365243,0,0.0,468,0,72127,120012,15.41396420339256,0.0
2180,623178,1582666,0,0.0,361,0,1200141,1498400,10.506956597265019,0.0
2181,859260,130254,0,0.0,289,0,937407,1230348,7.576913620901081,0.0
2182,1181317,2424974,0,0.0,243,0,1253087,1546565,13.08952415928543,0.0
2183,815202,2052602,0,0.0,293,0,853998,1052825,9.650778089331482,0.0
2184,849817,6968841,0,0.0,374,0,897581,1141435,12.259686164603261,0.0
2185,241575,7873322,0,0.0,257,0,2788706,3734219,7.589791222601901,0.0
2186,280477,8467126,0,0.0,326,0,1748105,2369006,13.314070836234514,0.0
2187,613769,5828009,0,0.0,302,0,717499,963015,10.042845867001787,0.0
2188,692576,4652904,0,0.0,308,0,575245,717512,10.843062570046069,0.0
2189,842904,1001978,0,0.0,539,0,678509,845680,13.379450034791816,0.0
2190,518745,3121022,0,0.0,501,0,166790,231422,24.537834490068487,0.0
2191,331525,5727955,0,0.0,308,0,1428668,1779127,11.713503683885362,0.0
2192,644897,34973,0,0.0,420,0,1198208,1532804,9.176213306427574,0.0
2193,325289,2632074,0,0.0,236,0,1027219,1303532,13.326545788788488,0.0
2194,389018,5989718,0,0.0,296,0,303160,457310,18.772427553774065,0.0
2195,857573,4548794,0,0.0,371,0,1063127,1297420,9.472843852220116,0.0
2196,1156904,5955928,0,0.0,470,0,1067341,1340216,10.017816891406618,0.0
2197,129579,5687654,0,0.0,305,0,105056,124064,8.84632564787984,0.0
2198,786446,6928666,0,0.0,308,0,1248412,1501594,10.836195033750364,0.0
2199,887038,5523713,0,0.0,307,0,838298,1024035,7.2417074122196725,0.0
2200,664162,3913293,0,0.0,442,0,941142,1207913,9.409050100979812,0.0
2201,760759,3659310,0,0.0,494,0,2147692,2953697,7.648610648798174,0.0
2202,625060,4832345,0,0.0,284,0,1507278,1952495,9.915614010472147,0.0
2203,43158,5325078,0,0.0,611,0,493373,871401,12.157614555723239,0.0
2204,135747,2880950,0,0.0,287,0,377497,471215,10.540187702467197,0.0
2205,460083,7343193,0,0.0,473,0,90337,120919,23.916057264369357,0.0
2206,158504,7475840,0,1.4906539916992188,314,1,798879,1029027,12.799653448390021,39.72807149576508
2207,923224,7694528,0,0.0,271,0,1562598,2212936,10.78949609080042,0.0
2208,873276,7304167,0,0.0,262,0,2151695,2665893,13.173548996356345,0.0
2209,511489,8137362,0,0.0,397,0,486881,732455,18.147635795763843,0.0
2210,596487,2010494,0,0.0,505,0,746001,970125,10.046069693439215,0.0
2211,558984,541654,0,0.0,527,0,863064,1164064,9.581493526165403,0.0
2212,700107,4477651,0,0.0,314,0,716119,874037,10.100555665635698,0.0
2213,526808,7345621,0,0.0,276,0,610709,984353,8.232630003338516,0.0
2214,703039,4758809,0,0.0,300,0,552343,676222,8.160675824746559,0.0
2215,649025,8690632,0,0.0,305,0,1418614,1744024,13.393008412908006,0.0
2216,913351,6386466,0,0.0,215,0,1027978,1315278,8.909025593155008,0.0
2217,577028,3635422,0,0.0,297,0,544190,665565,5.450680906454167,0.0
2218,705767,4651025,0,0.0,479,0,543973,665486,5.45110589509231,0.0
2219,355096,3521187,0,0.0,255,0,917027,1157404,9.506695034364355,0.0
2220,625710,8821031,0,0.0,250,0,1732861,2174397,11.514534122354956,0.0
2221,783515,7751759,0,2.460555076599121,257,2,2124029,2908913,11.975287839493916,51.0671990457043
2222,154324,4225953,0,0.0,72,0,311754,592330,12.960563510453646,0.0
2223,575353,8809242,0,0.0,276,0,954836,1216975,6.953598143224336,0.0
